scientific,month,gno,count,longitude,latitude
Sus scrofa,12,1242,11,114.3102681,22.43634453
Sus scrofa,12,1594,5,114.3296468,22.39117501
Sus scrofa,12,1526,1,114.3490797,22.40018597
Sylvirana guentheri,1,1561,3,114.009186,22.39116032
Sylvirana guentheri,1,1633,1,114.0286174,22.38214879
Sylvirana guentheri,1,1635,1,114.048038,22.38216542
Sylvirana guentheri,3,930,6,113.9993718,22.47242379
Sylvirana guentheri,3,588,1,114.077072,22.51764251
Sylvirana guentheri,4,2667,1,113.8735465,22.24647478
Sylvirana guentheri,4,2811,1,113.9123836,22.22848137
Sylvirana guentheri,4,2392,1,113.9219852,22.2826803
Sylvirana guentheri,4,1343,1,113.9314515,22.41815238
Sylvirana guentheri,4,1138,4,113.979977,22.44531008
Sylvirana guentheri,4,930,3,113.9993718,22.47242379
Sylvirana guentheri,4,1004,2,114.0382471,22.46343147
Sylvirana guentheri,4,1074,2,114.038256,22.45440106
Sylvirana guentheri,4,951,1,114.2034202,22.47251924
Sylvirana guentheri,4,881,1,114.2034219,22.48154966
Sylvirana guentheri,4,1382,2,114.3102508,22.41828363
Sylvirana guentheri,4,1453,1,114.3199544,22.40924485
Sylvirana guentheri,5,2600,2,113.9026313,22.25555704
Sylvirana guentheri,5,860,1,113.9993603,22.48145416
Sylvirana guentheri,5,930,9,113.9993718,22.47242379
Sylvirana guentheri,5,1004,2,114.0382471,22.46343147
Sylvirana guentheri,5,1074,1,114.038256,22.45440106
Sylvirana guentheri,5,1564,1,114.0383187,22.39118789
Sylvirana guentheri,5,656,1,114.0576403,22.50859894
Sylvirana guentheri,5,727,1,114.0673665,22.49957546
Sylvirana guentheri,5,521,2,114.1062267,22.5266883
Sylvirana guentheri,5,452,2,114.1159431,22.53572263
Sylvirana guentheri,5,3044,2,114.1354839,22.20159894
Sylvirana guentheri,5,2975,1,114.1451797,22.21063183
Sylvirana guentheri,5,1657,3,114.2616649,22.38219445
Sylvirana guentheri,5,1103,1,114.3200007,22.45439706
Sylvirana guentheri,6,2666,1,113.8638457,22.2464564
Sylvirana guentheri,6,2669,1,113.8929481,22.24650982
Sylvirana guentheri,6,2811,2,113.9123836,22.22848137
Sylvirana guentheri,6,930,3,113.9993718,22.47242379
Sylvirana guentheri,6,1004,3,114.0382471,22.46343147
Sylvirana guentheri,6,656,1,114.0576403,22.50859894
Sylvirana guentheri,6,937,3,114.0673878,22.47248429
Sylvirana guentheri,6,868,1,114.0770979,22.48152099
Sylvirana guentheri,6,938,1,114.0771044,22.47249059
Sylvirana guentheri,6,666,2,114.1548314,22.50864154
Sylvirana guentheri,6,878,2,114.1742702,22.48155183
Sylvirana guentheri,7,2600,1,113.9026313,22.25555704
Sylvirana guentheri,7,1138,1,113.979977,22.44531008
Sylvirana guentheri,7,930,6,113.9993718,22.47242379
Sylvirana guentheri,7,931,1,114.0090884,22.47243418
Sylvirana guentheri,7,1702,1,114.0189173,22.37310911
Sylvirana guentheri,7,1004,3,114.0382471,22.46343147
Sylvirana guentheri,7,1564,2,114.0383187,22.39118789
Sylvirana guentheri,7,1289,3,114.0868501,22.42734412
Sylvirana guentheri,7,2973,2,114.1257828,22.2106269
Sylvirana guentheri,7,3044,2,114.1354839,22.20159894
Sylvirana guentheri,7,2975,1,114.1451797,22.21063183
Sylvirana guentheri,7,246,1,114.1548228,22.56282366
Sylvirana guentheri,7,247,1,114.1645458,22.5628247
Sylvirana guentheri,7,249,4,114.1839916,22.56282501
Sylvirana guentheri,7,2560,1,114.1936786,22.26481814
Sylvirana guentheri,7,250,1,114.1937145,22.56282428
Sylvirana guentheri,7,1657,2,114.2616649,22.38219445
Sylvirana guentheri,8,930,1,113.9993718,22.47242379
Sylvirana guentheri,8,1355,1,114.0480047,22.41828734
Sylvirana guentheri,8,1425,1,114.048013,22.40925688
Sylvirana guentheri,8,656,1,114.0576403,22.50859894
Sylvirana guentheri,8,737,3,114.1645514,22.49961219
Sylvirana guentheri,8,1228,2,114.174271,22.43639963
Sylvirana guentheri,8,1374,1,114.2325483,22.4183291
Sylvirana guentheri,9,930,3,113.9993718,22.47242379
Sylvirana guentheri,9,931,1,114.0090884,22.47243418
Sylvirana guentheri,9,1004,1,114.0382471,22.46343147
Sylvirana guentheri,9,1074,1,114.038256,22.45440106
Sylvirana guentheri,9,1528,1,114.3685028,22.40016411
Sylvirana guentheri,10,2669,1,113.8929481,22.24650982
Sylvirana guentheri,10,942,1,114.1159707,22.47250994
Sylvirana guentheri,10,943,2,114.1256873,22.47251332
Sylvirana guentheri,10,250,2,114.1937145,22.56282428
Sylvirana guentheri,11,2877,1,113.8736048,22.2193831
Sylvirana guentheri,11,2669,2,113.8929481,22.24650982
Sylvirana guentheri,11,2742,1,113.9220669,22.23752745
Sylvirana guentheri,11,2676,1,113.960854,22.24661422
Sylvirana guentheri,11,930,1,113.9993718,22.47242379
Sylvirana guentheri,11,1358,1,114.0771431,22.41830795
Sylvirana guentheri,11,1289,2,114.0868501,22.42734412
Sylvirana guentheri,11,1290,2,114.0965636,22.42734924
Sylvirana guentheri,11,1571,2,114.1062952,22.39123182
Sylvirana guentheri,11,1572,2,114.1160062,22.39123577
Symbrenthia lilaea,3,860,1,113.9993603,22.48145416
Symbrenthia lilaea,4,249,1,114.1839916,22.56282501
Symbrenthia lilaea,4,322,1,114.213158,22.55379074
Symbrenthia lilaea,5,2532,1,113.9220179,22.26461919
Symbrenthia lilaea,6,2881,1,113.9124006,22.21945077
Symbrenthia lilaea,6,860,1,113.9993603,22.48145416
Symbrenthia lilaea,6,930,1,113.9993718,22.47242379
Symbrenthia lilaea,6,1571,1,114.1062952,22.39123182
Symbrenthia lilaea,6,882,1,114.2131391,22.48154776
Symbrenthia lilaea,7,1575,1,114.145139,22.3912441
Symbrenthia lilaea,8,1575,1,114.145139,22.3912441
Symbrenthia lilaea,9,948,2,114.1742704,22.47252141
Symbrenthia lilaea,10,1228,1,114.174271,22.43639963
Symbrenthia lilaea,11,250,1,114.1937145,22.56282428
Symbrenthia lilaea,12,2629,1,114.1839759,22.2557882
Tachybaptus ruficollis,1,860,1,113.9993603,22.48145416
Tachybaptus ruficollis,1,930,8,113.9993718,22.47242379
Tachybaptus ruficollis,1,931,4,114.0090884,22.47243418
Tachybaptus ruficollis,1,656,2,114.0576403,22.50859894
Tachybaptus ruficollis,2,930,5,113.9993718,22.47242379
Tachybaptus ruficollis,2,931,5,114.0090884,22.47243418
Tachybaptus ruficollis,3,930,3,113.9993718,22.47242379
Tachybaptus ruficollis,3,931,6,114.0090884,22.47243418
Tachybaptus ruficollis,4,931,10,114.0090884,22.47243418
Tachybaptus ruficollis,4,656,1,114.0576403,22.50859894
Tachybaptus ruficollis,6,656,1,114.0576403,22.50859894
Tachybaptus ruficollis,7,1004,1,114.0382471,22.46343147
Tachybaptus ruficollis,7,656,1,114.0576403,22.50859894
Tachybaptus ruficollis,8,656,1,114.0576403,22.50859894
Tachybaptus ruficollis,9,931,1,114.0090884,22.47243418
Tachybaptus ruficollis,10,930,4,113.9993718,22.47242379
Tachybaptus ruficollis,10,931,2,114.0090884,22.47243418
Tachybaptus ruficollis,10,932,2,114.0188049,22.472444
Tachybaptus ruficollis,11,860,2,113.9993603,22.48145416
Tachybaptus ruficollis,11,930,5,113.9993718,22.47242379
Tachybaptus ruficollis,11,1004,1,114.0382471,22.46343147
Tachybaptus ruficollis,11,656,2,114.0576403,22.50859894
Tachybaptus ruficollis,11,452,1,114.1159431,22.53572263
Tachybaptus ruficollis,12,860,2,113.9993603,22.48145416
Tachybaptus ruficollis,12,930,5,113.9993718,22.47242379
Tachybaptus ruficollis,12,931,4,114.0090884,22.47243418
Tachybaptus ruficollis,12,656,2,114.0576403,22.50859894
Tagiades litigiosus,4,1482,1,113.9217717,22.40007653
Tagiades litigiosus,4,948,2,114.1742704,22.47252141
Tagiades litigiosus,5,2532,1,113.9220179,22.26461919
Tagiades litigiosus,5,675,1,114.2423035,22.50862974
Tagiades litigiosus,5,676,1,114.2520227,22.5086255
Tagiades litigiosus,5,1807,1,114.3587443,22.36405341
Tagiades litigiosus,6,860,1,113.9993603,22.48145416
Tagiades litigiosus,6,1515,1,114.2422527,22.40026448
Tagiades litigiosus,7,1584,1,114.2325375,22.39123761
Tagiades litigiosus,7,1514,1,114.2325411,22.40026812
Tagiades litigiosus,7,1515,1,114.2422527,22.40026448
Tagiades litigiosus,7,1523,1,114.3199451,22.40021438
Tagiades litigiosus,7,1453,1,114.3199544,22.40924485
Tagiades litigiosus,8,1575,1,114.145139,22.3912441
Tagiades litigiosus,9,1575,1,114.145139,22.3912441
Tagiades litigiosus,9,948,1,114.1742704,22.47252141
Tagiades litigiosus,11,860,1,113.9993603,22.48145416
Tagiades litigiosus,11,1575,1,114.145139,22.3912441
Tagiades menaka,4,948,1,114.1742704,22.47252141
Tagiades menaka,7,1585,1,114.2422485,22.39123398
Tagiades menaka,7,1515,1,114.2422527,22.40026448
Tajuria cippus,4,1482,1,113.9217717,22.40007653
Tajuria maculata,6,1296,1,114.1548443,22.42736769
Tajuria maculata,6,1374,1,114.2325483,22.4183291
Takifugu niphobles,8,2678,1,113.9802558,22.24663884
Takifugu ocellatus,11,1174,1,114.3297061,22.44535773
Takydromus sexlineatus ocellatus,5,930,1,113.9993718,22.47242379
Takydromus sexlineatus ocellatus,6,1004,1,114.0382471,22.46343147
Takydromus sexlineatus ocellatus,8,930,1,113.9993718,22.47242379
Taractrocera ceramas,6,2604,1,113.9414372,22.25561788
Taractrocera maevius,8,2506,1,114.3489245,22.27375848
Taractrocera maevius,8,2157,1,114.3586857,22.31890079
Taraka hamada,4,251,1,114.2034374,22.56282297
Taraka hamada,6,1295,1,114.1451308,22.42736607
Tarsiger cyanurus,11,1223,1,114.1257006,22.43639156
Tarsiger cyanurus,12,930,1,113.9993718,22.47242379
Tarsiger cyanurus,12,1429,1,114.0868617,22.40928317
Tarsiger cyanurus,12,1430,1,114.0965739,22.40928829
Tarsiger cyanurus,12,1504,1,114.1354254,22.40027241
Telicota colon,4,930,1,113.9993718,22.47242379
Terapon jarbua,1,1388,1,114.3685275,22.418225
Terapon jarbua,7,2629,1,114.1839759,22.2557882
Terapon jarbua,7,542,1,114.3103547,22.52664843
Terapon jarbua,8,1985,2,114.0480795,22.33701279
Terapon jarbua,9,2813,1,113.9317829,22.22851175
Terapon jarbua,9,1239,2,114.2811259,22.43636598
Terapon jarbua,10,608,3,114.271467,22.51764562
Terapon jarbua,12,2257,1,113.9704755,22.30081033
Terapon jarbua,12,1985,2,114.0480795,22.33701279
Terapon jarbua,12,1100,1,114.2908547,22.45442028
Terpsiphone atrocaudata,10,1298,1,114.1742712,22.42736916
Terpsiphone atrocaudata,10,675,1,114.2423035,22.50862974
Terpsiphone atrocaudata,10,1103,1,114.3200007,22.45439706
Terpsiphone incei,10,930,1,113.9993718,22.47242379
Terpsiphone incei,10,1298,1,114.1742712,22.42736916
Tetracanthagyna waterhousei,4,878,1,114.1742702,22.48155183
Tetracanthagyna waterhousei,5,878,1,114.1742702,22.48155183
Tetracanthagyna waterhousei,5,530,1,114.1937101,22.52670291
Tetracanthagyna waterhousei,5,675,1,114.2423035,22.50862974
Tetracanthagyna waterhousei,5,1450,1,114.2908179,22.40926802
Tetracanthagyna waterhousei,9,1241,1,114.300554,22.43635226
Tholymis tillarga,3,860,2,113.9993603,22.48145416
Tholymis tillarga,4,1138,1,113.979977,22.44531008
Tholymis tillarga,4,860,3,113.9993603,22.48145416
Tholymis tillarga,4,1004,4,114.0382471,22.46343147
Tholymis tillarga,4,1074,1,114.038256,22.45440106
Tholymis tillarga,5,860,2,113.9993603,22.48145416
Tholymis tillarga,5,930,4,113.9993718,22.47242379
Tholymis tillarga,5,878,1,114.1742702,22.48155183
Tholymis tillarga,6,860,1,113.9993603,22.48145416
Tholymis tillarga,6,930,1,113.9993718,22.47242379
Tholymis tillarga,6,1074,3,114.038256,22.45440106
Tholymis tillarga,6,656,1,114.0576403,22.50859894
Tholymis tillarga,6,878,1,114.1742702,22.48155183
Tholymis tillarga,6,879,1,114.1839874,22.48155169
Tholymis tillarga,7,1138,3,113.979977,22.44531008
Tholymis tillarga,7,860,1,113.9993603,22.48145416
Tholymis tillarga,7,1004,1,114.0382471,22.46343147
Tholymis tillarga,8,860,4,113.9993603,22.48145416
Tholymis tillarga,9,860,2,113.9993603,22.48145416
Tholymis tillarga,10,860,1,113.9993603,22.48145416
Tholymis tillarga,10,930,1,113.9993718,22.47242379
Thoressa monastyrskyi,5,1806,1,114.3490353,22.36406403
Tirumala limniace,5,2600,1,113.9026313,22.25555704
Tirumala limniace,7,2559,1,114.1839764,22.26481886
Tirumala limniace,7,1514,1,114.2325411,22.40026812
Tirumala limniace,7,466,1,114.2520373,22.53571658
Tirumala limniace,7,1523,1,114.3199451,22.40021438
Tirumala limniace,8,1933,1,114.2228118,22.34608798
Tirumala limniace,9,2341,1,114.1063452,22.29189563
Tirumala limniace,9,1575,1,114.145139,22.3912441
Tirumala limniace,9,878,1,114.1742702,22.48155183
Tirumala limniace,9,948,1,114.1742704,22.47252141
Tirumala limniace,9,1309,1,114.2811192,22.42733552
Tirumala limniace,9,1310,1,114.2908326,22.42732896
Tirumala limniace,9,1240,1,114.29084,22.43635941
Tirumala limniace,10,2320,1,113.9025609,22.2916792
Tirumala limniace,10,1631,1,114.0091968,22.38212983
Tirumala limniace,11,1482,1,113.9217717,22.40007653
Tirumala limniace,11,1623,1,113.9315149,22.38203069
Tirumala limniace,11,2677,2,113.9705549,22.24662682
Tirumala limniace,11,930,1,113.9993718,22.47242379
Tirumala limniace,11,1635,2,114.048038,22.38216542
Tirumala limniace,11,343,1,114.4173252,22.55361504
Tirumala limniace,11,414,1,114.4270311,22.54456996
Tirumala limniace,11,344,1,114.4270474,22.55360021
Tirumala limniace,12,1622,1,113.9218047,22.38201568
Tirumala limniace,12,1623,2,113.9315149,22.38203069
Tirumala septentrionis,11,2677,1,113.9705549,22.24662682
Tramea transmarina euryale,9,2337,1,114.067529,22.29187413
Tramea transmarina euryale,10,1639,1,114.0868792,22.38219168
Tramea virginia,4,930,1,113.9993718,22.47242379
Tramea virginia,4,656,1,114.0576403,22.50859894
Tramea virginia,5,1074,1,114.038256,22.45440106
Tramea virginia,5,656,1,114.0576403,22.50859894
Tramea virginia,5,727,1,114.0673665,22.49957546
Tramea virginia,5,452,2,114.1159431,22.53572263
Tramea virginia,5,878,5,114.1742702,22.48155183
Tramea virginia,5,879,2,114.1839874,22.48155169
Tramea virginia,6,860,1,113.9993603,22.48145416
Tramea virginia,6,937,1,114.0673878,22.47248429
Tramea virginia,6,938,1,114.0771044,22.47249059
Tramea virginia,6,522,1,114.115947,22.52669227
Tramea virginia,6,878,6,114.1742702,22.48155183
Tramea virginia,6,879,1,114.1839874,22.48155169
Tramea virginia,6,532,2,114.2131509,22.5266997
Tramea virginia,7,1004,1,114.0382471,22.46343147
Tramea virginia,7,878,5,114.1742702,22.48155183
Tramea virginia,7,879,1,114.1839874,22.48155169
Tramea virginia,7,249,1,114.1839916,22.56282501
Tramea virginia,7,672,1,114.2131462,22.50863895
Tramea virginia,7,673,1,114.2228653,22.50863647
Tramea virginia,7,1527,1,114.3587913,22.40017533
Tramea virginia,8,860,1,113.9993603,22.48145416
Tramea virginia,8,1915,1,114.0480712,22.34604333
Tramea virginia,8,656,1,114.0576403,22.50859894
Tramea virginia,8,1566,1,114.0577406,22.39120336
Tramea virginia,8,878,1,114.1742702,22.48155183
Tramea virginia,8,879,2,114.1839874,22.48155169
Tramea virginia,9,930,3,113.9993718,22.47242379
Tramea virginia,9,2545,3,114.0481457,22.26476805
Tramea virginia,9,1356,1,114.0577175,22.4182948
Tramea virginia,9,2337,1,114.067529,22.29187413
Tramea virginia,9,1241,3,114.300554,22.43635226
Tramea virginia,10,860,1,113.9993603,22.48145416
Tramea virginia,10,930,1,113.9993718,22.47242379
Treron curvirostra,1,1222,1,114.1159865,22.43638819
Tridentiger bifasciatus,10,2392,1,113.9219852,22.2826803
Trimeresurus albolabris,7,3044,1,114.1354839,22.20159894
Trimeresurus albolabris,8,1356,1,114.0577175,22.4182948
Trimeresurus albolabris,9,1597,1,114.3587795,22.39114487
Trimeresurus albolabris,11,1425,1,114.048013,22.40925688
Trimeresurus albolabris,11,1290,1,114.0965636,22.42734924
Trimerodytes percarinatus percarinatus,7,1507,1,114.1645601,22.40027725
Tringa brevipes,4,860,1,113.9993603,22.48145416
Tringa brevipes,7,931,1,114.0090884,22.47243418
Tringa erythropus,1,931,2,114.0090884,22.47243418
Tringa erythropus,2,931,1,114.0090884,22.47243418
Tringa erythropus,3,931,5,114.0090884,22.47243418
Tringa erythropus,4,931,11,114.0090884,22.47243418
Tringa erythropus,5,931,4,114.0090884,22.47243418
Tringa erythropus,10,931,1,114.0090884,22.47243418
Tringa erythropus,12,931,1,114.0090884,22.47243418
Tringa glareola,1,931,3,114.0090884,22.47243418
Tringa glareola,2,931,1,114.0090884,22.47243418
Tringa glareola,3,931,5,114.0090884,22.47243418
Tringa glareola,4,930,1,113.9993718,22.47242379
Tringa glareola,4,931,8,114.0090884,22.47243418
Tringa glareola,7,931,1,114.0090884,22.47243418
Tringa glareola,8,931,1,114.0090884,22.47243418
Tringa glareola,9,931,1,114.0090884,22.47243418
Tringa glareola,10,931,2,114.0090884,22.47243418
Tringa glareola,11,931,2,114.0090884,22.47243418
Tringa glareola,12,931,3,114.0090884,22.47243418
Tringa nebularia,1,860,2,113.9993603,22.48145416
Tringa nebularia,1,931,5,114.0090884,22.47243418
Tringa nebularia,2,860,1,113.9993603,22.48145416
Tringa nebularia,2,930,2,113.9993718,22.47242379
Tringa nebularia,2,931,5,114.0090884,22.47243418
Tringa nebularia,3,931,7,114.0090884,22.47243418
Tringa nebularia,4,931,12,114.0090884,22.47243418
Tringa nebularia,5,931,11,114.0090884,22.47243418
Tringa nebularia,7,931,2,114.0090884,22.47243418
Tringa nebularia,8,860,1,113.9993603,22.48145416
Tringa nebularia,8,931,1,114.0090884,22.47243418
Tringa nebularia,9,860,1,113.9993603,22.48145416
Tringa nebularia,9,931,2,114.0090884,22.47243418
Tringa nebularia,10,860,1,113.9993603,22.48145416
Tringa nebularia,10,931,5,114.0090884,22.47243418
Tringa nebularia,11,860,1,113.9993603,22.48145416
Tringa nebularia,11,931,5,114.0090884,22.47243418
Tringa nebularia,12,860,1,113.9993603,22.48145416
Tringa nebularia,12,931,4,114.0090884,22.47243418
Tringa ochropus,3,931,1,114.0090884,22.47243418
Tringa ochropus,4,931,1,114.0090884,22.47243418
Tringa ochropus,4,656,2,114.0576403,22.50859894
Tringa ochropus,8,931,1,114.0090884,22.47243418
Tringa ochropus,10,931,4,114.0090884,22.47243418
Tringa ochropus,10,656,1,114.0576403,22.50859894
Tringa ochropus,11,931,3,114.0090884,22.47243418
Tringa ochropus,11,1147,1,114.0674091,22.44539302
Tringa ochropus,12,931,1,114.0090884,22.47243418
Tringa stagnatilis,1,931,4,114.0090884,22.47243418
Tringa stagnatilis,2,931,1,114.0090884,22.47243418
Tringa stagnatilis,3,931,6,114.0090884,22.47243418
Tringa stagnatilis,4,860,1,113.9993603,22.48145416
Tringa stagnatilis,4,931,9,114.0090884,22.47243418
Tringa stagnatilis,5,931,3,114.0090884,22.47243418
Tringa stagnatilis,10,931,4,114.0090884,22.47243418
Tringa stagnatilis,11,931,4,114.0090884,22.47243418
Tringa stagnatilis,12,931,4,114.0090884,22.47243418
Tringa totanus,1,860,2,113.9993603,22.48145416
Tringa totanus,1,931,3,114.0090884,22.47243418
Tringa totanus,2,931,1,114.0090884,22.47243418
Tringa totanus,3,931,7,114.0090884,22.47243418
Tringa totanus,4,860,1,113.9993603,22.48145416
Tringa totanus,4,931,12,114.0090884,22.47243418
Tringa totanus,5,931,8,114.0090884,22.47243418
Tringa totanus,7,931,2,114.0090884,22.47243418
Tringa totanus,9,931,2,114.0090884,22.47243418
Tringa totanus,10,931,2,114.0090884,22.47243418
Tringa totanus,11,860,1,113.9993603,22.48145416
Tringa totanus,11,931,2,114.0090884,22.47243418
Tringa totanus,12,931,5,114.0090884,22.47243418
Trithemis aurora,3,860,2,113.9993603,22.48145416
Trithemis aurora,3,930,1,113.9993718,22.47242379
Trithemis aurora,4,1138,1,113.979977,22.44531008
Trithemis aurora,4,860,1,113.9993603,22.48145416
Trithemis aurora,4,878,3,114.1742702,22.48155183
Trithemis aurora,4,879,1,114.1839874,22.48155169
Trithemis aurora,5,860,2,113.9993603,22.48145416
Trithemis aurora,5,878,5,114.1742702,22.48155183
Trithemis aurora,5,879,2,114.1839874,22.48155169
Trithemis aurora,5,530,3,114.1937101,22.52670291
Trithemis aurora,5,605,2,114.2423078,22.51766012
Trithemis aurora,5,1033,2,114.32001,22.46342747
Trithemis aurora,6,522,2,114.115947,22.52669227
Trithemis aurora,6,666,1,114.1548314,22.50864154
Trithemis aurora,6,878,8,114.1742702,22.48155183
Trithemis aurora,6,879,2,114.1839874,22.48155169
Trithemis aurora,6,532,1,114.2131509,22.5266997
Trithemis aurora,7,247,2,114.1645458,22.5628247
Trithemis aurora,7,248,1,114.1742687,22.56282515
Trithemis aurora,7,598,3,114.1742695,22.5176734
Trithemis aurora,7,668,1,114.1742697,22.50864302
Trithemis aurora,7,879,1,114.1839874,22.48155169
Trithemis aurora,7,250,1,114.1937145,22.56282428
Trithemis aurora,7,673,1,114.2228653,22.50863647
Trithemis aurora,8,1985,1,114.0480795,22.33701279
Trithemis aurora,8,878,1,114.1742702,22.48155183
Trithemis aurora,8,879,1,114.1839874,22.48155169
Trithemis aurora,9,1356,1,114.0577175,22.4182948
Trithemis aurora,9,1241,2,114.300554,22.43635226
Trithemis aurora,10,860,1,113.9993603,22.48145416
Trithemis festiva,4,878,5,114.1742702,22.48155183
Trithemis festiva,4,879,3,114.1839874,22.48155169
Trithemis festiva,5,878,6,114.1742702,22.48155183
Trithemis festiva,5,879,4,114.1839874,22.48155169
Trithemis festiva,5,459,1,114.1839902,22.53573399
Trithemis festiva,5,530,2,114.1937101,22.52670291
Trithemis festiva,6,937,2,114.0673878,22.47248429
Trithemis festiva,6,522,1,114.115947,22.52669227
Trithemis festiva,6,666,2,114.1548314,22.50864154
Trithemis festiva,6,878,5,114.1742702,22.48155183
Trithemis festiva,6,879,5,114.1839874,22.48155169
Trithemis festiva,6,2422,1,114.2130876,22.28287626
Trithemis festiva,6,2493,1,114.2227881,22.27384316
Trithemis festiva,7,247,1,114.1645458,22.5628247
Trithemis festiva,7,598,1,114.1742695,22.5176734
Trithemis festiva,7,878,3,114.1742702,22.48155183
Trithemis festiva,7,879,3,114.1839874,22.48155169
Trithemis festiva,8,1915,1,114.0480712,22.34604333
Trithemis festiva,8,1985,1,114.0480795,22.33701279
Trithemis festiva,8,1566,1,114.0577406,22.39120336
Trithemis festiva,8,878,1,114.1742702,22.48155183
Trithemis festiva,8,879,3,114.1839874,22.48155169
Trithemis festiva,9,1356,1,114.0577175,22.4182948
Trithemis festiva,9,1241,1,114.300554,22.43635226
Trithemis festiva,9,1242,1,114.3102681,22.43634453
Troides helena,4,251,1,114.2034374,22.56282297
Troides helena,5,2532,1,113.9220179,22.26461919
Troides helena,5,1575,1,114.145139,22.3912441
Troides helena,6,882,2,114.2131391,22.48154776
Troides helena,7,1375,1,114.2422611,22.41832546
Tropidophorus sinicus,7,2628,1,114.1742743,22.25578834
Tropidophorus sinicus,7,2629,1,114.1839759,22.2557882
Tropidophorus sinicus,10,943,1,114.1256873,22.47251332
Tropidophorus sinicus,12,2629,1,114.1839759,22.2557882
Turdus cardis,12,930,2,113.9993718,22.47242379
Turdus eunomus,12,1360,2,114.0965687,22.41831877
Turdus hortulorum,1,930,1,113.9993718,22.47242379
Turdus hortulorum,11,1147,1,114.0674091,22.44539302
Turdus hortulorum,11,1223,1,114.1257006,22.43639156
Turdus hortulorum,12,860,2,113.9993603,22.48145416
Turdus hortulorum,12,930,6,113.9993718,22.47242379
Turdus hortulorum,12,1074,1,114.038256,22.45440106
Turdus hortulorum,12,1429,1,114.0868617,22.40928317
Turdus hortulorum,12,1504,2,114.1354254,22.40027241
Turdus mandarinus,10,930,1,113.9993718,22.47242379
Turdus mandarinus,11,2595,1,113.8541242,22.25546796
Turdus mandarinus,11,2677,1,113.9705549,22.24662682
Turdus mandarinus,11,860,2,113.9993603,22.48145416
Turdus mandarinus,11,931,1,114.0090884,22.47243418
Turdus mandarinus,11,1147,1,114.0674091,22.44539302
Turdus mandarinus,12,860,1,113.9993603,22.48145416
Turdus mandarinus,12,930,1,113.9993718,22.47242379
Turdus pallidus,11,930,1,113.9993718,22.47242379
Tylonycteris fulvida,6,1290,1,114.0965636,22.42734924
Tylonycteris fulvida,6,1505,1,114.145137,22.40027461
Tylonycteris fulvida,6,1228,2,114.174271,22.43639963
Tylonycteris fulvida,6,1453,1,114.3199544,22.40924485
Tylonycteris fulvida,8,1290,5,114.0965636,22.42734924
Tylonycteris fulvida,8,1505,5,114.145137,22.40027461
Tylonycteris fulvida,9,1228,2,114.174271,22.43639963
Tylonycteris fulvida,9,1453,2,114.3199544,22.40924485
Tylonycteris fulvida,12,1290,2,114.0965636,22.42734924
Tylonycteris fulvida,12,532,2,114.2131509,22.5266997
Tylonycteris fulvida,12,464,1,114.2325953,22.53572449
Tylonycteris fulvida,12,675,3,114.2423035,22.50862974
Tylonycteris tonkinensis,8,1290,3,114.0965636,22.42734924
Tylonycteris tonkinensis,12,1290,1,114.0965636,22.42734924
Udaspes folus,6,930,1,113.9993718,22.47242379
Udaspes folus,7,930,1,113.9993718,22.47242379
Udaspes folus,9,930,1,113.9993718,22.47242379
Udaspes folus,9,1074,1,114.038256,22.45440106
Udaspes folus,11,1482,2,113.9217717,22.40007653
Urocissa erythroryncha,1,860,1,113.9993603,22.48145416
Urocissa erythroryncha,1,930,2,113.9993718,22.47242379
Urocissa erythroryncha,1,1290,1,114.0965636,22.42734924
Urocissa erythroryncha,2,930,1,113.9993718,22.47242379
Urocissa erythroryncha,3,860,3,113.9993603,22.48145416
Urocissa erythroryncha,3,930,3,113.9993718,22.47242379
Urocissa erythroryncha,4,2609,1,113.9899447,22.2556809
Urocissa erythroryncha,4,860,2,113.9993603,22.48145416
Urocissa erythroryncha,4,930,1,113.9993718,22.47242379
Urocissa erythroryncha,4,1004,1,114.0382471,22.46343147
Urocissa erythroryncha,4,656,1,114.0576403,22.50859894
Urocissa erythroryncha,4,951,2,114.2034202,22.47251924
Urocissa erythroryncha,4,675,1,114.2423035,22.50862974
Urocissa erythroryncha,5,860,1,113.9993603,22.48145416
Urocissa erythroryncha,5,452,1,114.1159431,22.53572263
Urocissa erythroryncha,5,1528,1,114.3685028,22.40016411
Urocissa erythroryncha,6,860,1,113.9993603,22.48145416
Urocissa erythroryncha,6,1004,1,114.0382471,22.46343147
Urocissa erythroryncha,7,860,1,113.9993603,22.48145416
Urocissa erythroryncha,7,930,1,113.9993718,22.47242379
Urocissa erythroryncha,8,860,1,113.9993603,22.48145416
Urocissa erythroryncha,9,930,1,113.9993718,22.47242379
Urocissa erythroryncha,9,1004,1,114.0382471,22.46343147
Urocissa erythroryncha,9,2341,3,114.1063452,22.29189563
Urocissa erythroryncha,9,250,1,114.1937145,22.56282428
Urocissa erythroryncha,10,860,1,113.9993603,22.48145416
Urocissa erythroryncha,10,930,1,113.9993718,22.47242379
Urocissa erythroryncha,11,860,1,113.9993603,22.48145416
Urocissa erythroryncha,11,1147,1,114.0674091,22.44539302
Urocissa erythroryncha,11,2412,2,114.1160532,22.28286893
Urocissa erythroryncha,11,249,1,114.1839916,22.56282501
Urocissa erythroryncha,11,250,1,114.1937145,22.56282428
Urocissa erythroryncha,11,951,1,114.2034202,22.47251924
